filename,primary_label,view,coach_score_0_10,body_rises_early,front_knee_bad,rear_knee_bad,hip_position_bad,first_step_bad,arms_bad,usable_for_training,coach_comment
synth_v12_0484_oblique_body_rises_early.mp4,body_rises_early,oblique,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0485_side_lateral_drift.mp4,lateral_drift,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0486_front_body_too_low_drive.mp4,body_too_low_drive,front,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_0487_back_arms_crossing.mp4,arms_crossing,back,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0488_front_arms_crossing.mp4,arms_crossing,front,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0489_side_rear_knee_too_closed.mp4,rear_knee_too_closed,side,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0490_front_standing_start_negative.mp4,standing_start_negative,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0491_front_first_step_overstride.mp4,first_step_overstride,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0492_back_occlusion_low_confidence.mp4,occlusion_low_confidence,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0493_oblique_body_too_low_drive.mp4,body_too_low_drive,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_0494_unknown_body_rises_early.mp4,body_rises_early,unknown,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0495_oblique_occlusion_low_confidence.mp4,occlusion_low_confidence,oblique,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0496_back_rear_knee_too_closed.mp4,rear_knee_too_closed,back,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0497_side_lateral_drift.mp4,lateral_drift,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0498_front_bad_block_spacing.mp4,bad_block_spacing,front,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_0499_side_left_arms_crossing.mp4,arms_crossing,side_left,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0500_back_no_block_start_negative.mp4,no_block_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_0501_front_front_knee_too_open.mp4,front_knee_too_open,front,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_0502_side_left_body_rises_early.mp4,body_rises_early,side_left,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0503_back_standing_start_negative.mp4,standing_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0504_side_occlusion_low_confidence.mp4,occlusion_low_confidence,side,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0505_side_head_lifts_early.mp4,head_lifts_early,side,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0506_oblique_head_lifts_early.mp4,head_lifts_early,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0507_unknown_hip_high.mp4,hip_high,unknown,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0508_back_partial_video.mp4,partial_video,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0509_side_rear_knee_too_open.mp4,rear_knee_too_open,side,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0510_front_rear_knee_too_open.mp4,rear_knee_too_open,front,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0511_front_partial_video.mp4,partial_video,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0512_side_arms_crossing.mp4,arms_crossing,side,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0513_back_head_lifts_early.mp4,head_lifts_early,back,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0514_side_left_body_rises_early.mp4,body_rises_early,side_left,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0515_front_no_block_start_negative.mp4,no_block_start_negative,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_0516_oblique_bad_block_spacing.mp4,bad_block_spacing,oblique,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_0517_side_bad_block_spacing.mp4,bad_block_spacing,side,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_0518_side_left_hip_high.mp4,hip_high,side_left,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0519_front_rear_knee_too_closed.mp4,rear_knee_too_closed,front,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0520_unknown_lateral_drift.mp4,lateral_drift,unknown,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0521_unknown_front_knee_too_open.mp4,front_knee_too_open,unknown,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_0522_oblique_head_lifts_early.mp4,head_lifts_early,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0523_side_left_first_step_too_short.mp4,first_step_too_short,side_left,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_0524_back_good.mp4,good,back,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0525_oblique_standing_start_negative.mp4,standing_start_negative,oblique,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0526_back_arms_crossing.mp4,arms_crossing,back,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0527_side_lateral_drift.mp4,lateral_drift,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0528_front_hip_low.mp4,hip_low,front,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0529_back_occlusion_low_confidence.mp4,occlusion_low_confidence,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0530_side_rear_knee_too_closed.mp4,rear_knee_too_closed,side,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0531_unknown_body_too_low_drive.mp4,body_too_low_drive,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_0532_side_left_lateral_drift.mp4,lateral_drift,side_left,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0533_side_occlusion_low_confidence.mp4,occlusion_low_confidence,side,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0534_side_standing_start_negative.mp4,standing_start_negative,side,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0535_front_hip_low.mp4,hip_low,front,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0536_unknown_occlusion_low_confidence.mp4,occlusion_low_confidence,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0537_unknown_occlusion_low_confidence.mp4,occlusion_low_confidence,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0538_unknown_front_knee_too_closed.mp4,front_knee_too_closed,unknown,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0539_oblique_good.mp4,good,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0540_side_good.mp4,good,side,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0541_back_partial_video.mp4,partial_video,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0542_back_good.mp4,good,back,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0543_front_lateral_drift.mp4,lateral_drift,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0544_back_first_step_overstride.mp4,first_step_overstride,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0545_back_body_rises_early.mp4,body_rises_early,back,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0546_back_slow_exit.mp4,slow_exit,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0547_side_slow_exit.mp4,slow_exit,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0548_front_slow_exit.mp4,slow_exit,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0549_front_rear_knee_too_open.mp4,rear_knee_too_open,front,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0550_side_left_lateral_drift.mp4,lateral_drift,side_left,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0551_back_standing_start_negative.mp4,standing_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0552_back_standing_start_negative.mp4,standing_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0553_side_front_knee_too_closed.mp4,front_knee_too_closed,side,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0554_oblique_bad_block_spacing.mp4,bad_block_spacing,oblique,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_0555_front_head_lifts_early.mp4,head_lifts_early,front,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0556_side_left_head_lifts_early.mp4,head_lifts_early,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0557_unknown_hip_low.mp4,hip_low,unknown,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0558_side_left_slow_exit.mp4,slow_exit,side_left,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0559_side_rear_knee_too_open.mp4,rear_knee_too_open,side,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0560_front_bad_block_spacing.mp4,bad_block_spacing,front,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_0561_front_hip_high.mp4,hip_high,front,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0562_oblique_rear_knee_too_closed.mp4,rear_knee_too_closed,oblique,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0563_side_front_knee_too_closed.mp4,front_knee_too_closed,side,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0564_side_left_rear_knee_too_open.mp4,rear_knee_too_open,side_left,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0565_side_slow_exit.mp4,slow_exit,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0566_unknown_standing_start_negative.mp4,standing_start_negative,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0567_unknown_partial_video.mp4,partial_video,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0568_front_first_step_too_short.mp4,first_step_too_short,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_0569_unknown_first_step_too_short.mp4,first_step_too_short,unknown,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_0570_unknown_hip_high.mp4,hip_high,unknown,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0571_side_body_rises_early.mp4,body_rises_early,side,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0572_side_left_body_too_low_drive.mp4,body_too_low_drive,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_0573_unknown_arms_crossing.mp4,arms_crossing,unknown,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0574_back_hip_low.mp4,hip_low,back,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0575_back_hip_high.mp4,hip_high,back,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0576_back_bad_block_spacing.mp4,bad_block_spacing,back,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_0577_side_hip_high.mp4,hip_high,side,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0578_unknown_rear_knee_too_closed.mp4,rear_knee_too_closed,unknown,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0579_back_standing_start_negative.mp4,standing_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0580_unknown_front_knee_too_closed.mp4,front_knee_too_closed,unknown,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0581_back_head_lifts_early.mp4,head_lifts_early,back,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0582_oblique_bad_block_spacing.mp4,bad_block_spacing,oblique,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_0583_side_slow_exit.mp4,slow_exit,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0584_side_left_occlusion_low_confidence.mp4,occlusion_low_confidence,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0585_side_front_knee_too_closed.mp4,front_knee_too_closed,side,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0586_oblique_rear_knee_too_open.mp4,rear_knee_too_open,oblique,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0587_side_occlusion_low_confidence.mp4,occlusion_low_confidence,side,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0588_back_front_knee_too_closed.mp4,front_knee_too_closed,back,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0589_oblique_body_too_low_drive.mp4,body_too_low_drive,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_0590_side_left_head_lifts_early.mp4,head_lifts_early,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0591_back_rear_knee_too_open.mp4,rear_knee_too_open,back,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0592_side_left_standing_start_negative.mp4,standing_start_negative,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0593_unknown_standing_start_negative.mp4,standing_start_negative,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0594_unknown_bad_block_spacing.mp4,bad_block_spacing,unknown,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_0595_unknown_lateral_drift.mp4,lateral_drift,unknown,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0596_front_rear_knee_too_open.mp4,rear_knee_too_open,front,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0597_side_left_head_lifts_early.mp4,head_lifts_early,side_left,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0598_back_body_rises_early.mp4,body_rises_early,back,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0599_oblique_arms_crossing.mp4,arms_crossing,oblique,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0600_side_left_hip_low.mp4,hip_low,side_left,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0601_side_left_lateral_drift.mp4,lateral_drift,side_left,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0602_side_good.mp4,good,side,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0603_side_lateral_drift.mp4,lateral_drift,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0604_oblique_body_rises_early.mp4,body_rises_early,oblique,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0605_front_partial_video.mp4,partial_video,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0606_oblique_hip_low.mp4,hip_low,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0607_back_body_too_low_drive.mp4,body_too_low_drive,back,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_0608_back_no_block_start_negative.mp4,no_block_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_0609_back_partial_video.mp4,partial_video,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0610_unknown_standing_start_negative.mp4,standing_start_negative,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0611_unknown_front_knee_too_open.mp4,front_knee_too_open,unknown,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_0612_back_body_rises_early.mp4,body_rises_early,back,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0613_side_left_standing_start_negative.mp4,standing_start_negative,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0614_oblique_body_too_low_drive.mp4,body_too_low_drive,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_0615_oblique_hip_high.mp4,hip_high,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0616_front_occlusion_low_confidence.mp4,occlusion_low_confidence,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0617_back_no_block_start_negative.mp4,no_block_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_0618_side_first_step_overstride.mp4,first_step_overstride,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0619_side_left_hip_high.mp4,hip_high,side_left,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0620_front_first_step_overstride.mp4,first_step_overstride,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0621_back_slow_exit.mp4,slow_exit,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0622_oblique_body_rises_early.mp4,body_rises_early,oblique,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0623_back_front_knee_too_closed.mp4,front_knee_too_closed,back,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0624_oblique_rear_knee_too_closed.mp4,rear_knee_too_closed,oblique,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0625_oblique_rear_knee_too_closed.mp4,rear_knee_too_closed,oblique,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_closed
synth_v12_0626_side_occlusion_low_confidence.mp4,occlusion_low_confidence,side,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0627_front_arms_crossing.mp4,arms_crossing,front,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0628_side_front_knee_too_open.mp4,front_knee_too_open,side,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_0629_side_slow_exit.mp4,slow_exit,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0630_front_arms_crossing.mp4,arms_crossing,front,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0631_side_left_hip_high.mp4,hip_high,side_left,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0632_side_hip_high.mp4,hip_high,side,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0633_side_first_step_too_short.mp4,first_step_too_short,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_0634_front_rear_knee_too_open.mp4,rear_knee_too_open,front,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0635_oblique_head_lifts_early.mp4,head_lifts_early,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0636_unknown_bad_block_spacing.mp4,bad_block_spacing,unknown,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_0637_unknown_arms_crossing.mp4,arms_crossing,unknown,7.2,0,0,0,0,0,1,yes,synthetic_v12 arms_crossing
synth_v12_0638_front_standing_start_negative.mp4,standing_start_negative,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0639_side_front_knee_too_closed.mp4,front_knee_too_closed,side,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0640_back_bad_block_spacing.mp4,bad_block_spacing,back,6.2,0,1,1,0,0,0,yes,synthetic_v12 bad_block_spacing
synth_v12_0641_oblique_front_knee_too_open.mp4,front_knee_too_open,oblique,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_0642_oblique_hip_low.mp4,hip_low,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0643_back_first_step_too_short.mp4,first_step_too_short,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_0644_back_hip_high.mp4,hip_high,back,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_high
synth_v12_0645_side_good.mp4,good,side,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0646_unknown_body_too_low_drive.mp4,body_too_low_drive,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_0647_unknown_front_knee_too_closed.mp4,front_knee_too_closed,unknown,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_closed
synth_v12_0648_oblique_lateral_drift.mp4,lateral_drift,oblique,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0649_oblique_hip_low.mp4,hip_low,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0650_unknown_occlusion_low_confidence.mp4,occlusion_low_confidence,unknown,4.5,0,0,0,0,0,0,yes,synthetic_v12 occlusion_low_confidence
synth_v12_0651_side_left_front_knee_too_open.mp4,front_knee_too_open,side_left,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_0652_oblique_body_rises_early.mp4,body_rises_early,oblique,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0653_back_standing_start_negative.mp4,standing_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0654_oblique_hip_low.mp4,hip_low,oblique,6.5,0,0,0,1,0,0,yes,synthetic_v12 hip_low
synth_v12_0655_oblique_rear_knee_too_open.mp4,rear_knee_too_open,oblique,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0656_side_left_lateral_drift.mp4,lateral_drift,side_left,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0657_oblique_good.mp4,good,oblique,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0658_side_first_step_too_short.mp4,first_step_too_short,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_0659_unknown_good.mp4,good,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0660_oblique_standing_start_negative.mp4,standing_start_negative,oblique,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
synth_v12_0661_back_front_knee_too_open.mp4,front_knee_too_open,back,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_0662_unknown_head_lifts_early.mp4,head_lifts_early,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0663_unknown_good.mp4,good,unknown,9.0,0,0,0,0,0,0,yes,synthetic_v12 good
synth_v12_0664_back_slow_exit.mp4,slow_exit,back,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0665_side_slow_exit.mp4,slow_exit,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 slow_exit
synth_v12_0666_unknown_rear_knee_too_open.mp4,rear_knee_too_open,unknown,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0667_unknown_body_rises_early.mp4,body_rises_early,unknown,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0668_side_head_lifts_early.mp4,head_lifts_early,side,9.0,0,0,0,0,0,0,yes,synthetic_v12 head_lifts_early
synth_v12_0669_side_front_knee_too_open.mp4,front_knee_too_open,side,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_0670_front_body_too_low_drive.mp4,body_too_low_drive,front,9.0,0,0,0,0,0,0,yes,synthetic_v12 body_too_low_drive
synth_v12_0671_front_first_step_too_short.mp4,first_step_too_short,front,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_too_short
synth_v12_0672_side_left_first_step_overstride.mp4,first_step_overstride,side_left,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0673_unknown_front_knee_too_open.mp4,front_knee_too_open,unknown,6.2,0,1,0,0,0,0,yes,synthetic_v12 front_knee_too_open
synth_v12_0674_unknown_rear_knee_too_open.mp4,rear_knee_too_open,unknown,6.2,0,0,1,0,0,0,yes,synthetic_v12 rear_knee_too_open
synth_v12_0675_side_left_body_rises_early.mp4,body_rises_early,side_left,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0676_side_lateral_drift.mp4,lateral_drift,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 lateral_drift
synth_v12_0677_oblique_first_step_overstride.mp4,first_step_overstride,oblique,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0678_back_partial_video.mp4,partial_video,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0679_back_partial_video.mp4,partial_video,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0680_side_first_step_overstride.mp4,first_step_overstride,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0681_side_first_step_overstride.mp4,first_step_overstride,side,6.6,0,0,0,0,1,0,yes,synthetic_v12 first_step_overstride
synth_v12_0682_front_body_rises_early.mp4,body_rises_early,front,6.5,1,0,0,0,0,0,yes,synthetic_v12 body_rises_early
synth_v12_0683_front_no_block_start_negative.mp4,no_block_start_negative,front,4.5,0,0,0,0,0,0,yes,synthetic_v12 no_block_start_negative
synth_v12_0684_side_left_partial_video.mp4,partial_video,side_left,4.5,0,0,0,0,0,0,yes,synthetic_v12 partial_video
synth_v12_0685_back_standing_start_negative.mp4,standing_start_negative,back,4.5,0,0,0,0,0,0,yes,synthetic_v12 standing_start_negative
